ID,Glucan Type,Modification,Carrier 1,Carrier 2 (NH2),Carrier 1 Mass Ratio,Carrier 2 Mass Ratio,Glucan MW,Glucan / Carrier 2 Mass Ratio,Particle Size (nm),PDI,Zeta Potential (mV),Cell Uptake (%),Cell Uptake (MFI),M1 Marker (MFI),M2 Marker (MFI)
C-HO-D3-N1-R90-10-MM-G08,Curdlan,H?O? oxidation,D3,N1,0.9,0.1,Medium,0.8,,,,,,,
C-HO-D3-N1-R90-10-MM-G20,Curdlan,H?O? oxidation,D3,N1,0.9,0.1,Medium,2,,,,,,,
C-HO-D3-N1-R90-10-ML-G01,Curdlan,H?O? oxidation,D3,N1,0.9,0.1,Low,0.1,,,,,,,
C-HO-D3-N1-R90-10-ML-G08,Curdlan,H?O? oxidation,D3,N1,0.9,0.1,Low,0.8,,,,,,,
C-HO-D3-N1-R90-10-ML-G20,Curdlan,H?O? oxidation,D3,N1,0.9,0.1,Low,2,,,,,,,
C-HO-D3-N1-R90-10-MU-G01,Curdlan,H?O? oxidation,D3,N1,0.9,0.1,Unspecified,0.1,,,,,,,
C-HO-D3-N1-R90-10-MU-G08,Curdlan,H?O? oxidation,D3,N1,0.9,0.1,Unspecified,0.8,,,,,,,
C-HO-D3-N1-R90-10-MU-G20,Curdlan,H?O? oxidation,D3,N1,0.9,0.1,Unspecified,2,,,,,,,
C-HO-D3-N1-R70-30-MH-G01,Curdlan,H?O? oxidation,D3,N1,0.7,0.3,High,0.1,,,,,,,
C-HO-D3-N1-R70-30-MH-G08,Curdlan,H?O? oxidation,D3,N1,0.7,0.3,High,0.8,,,,,,,
C-HO-D3-N1-R70-30-MH-G20,Curdlan,H?O? oxidation,D3,N1,0.7,0.3,High,2,,,,,,,
C-HO-D3-N1-R70-30-MM-G01,Curdlan,H?O? oxidation,D3,N1,0.7,0.3,Medium,0.1,,,,,,,
C-HO-D3-N1-R70-30-MM-G08,Curdlan,H?O? oxidation,D3,N1,0.7,0.3,Medium,0.8,,,,,,,
C-HO-D3-N1-R70-30-MM-G20,Curdlan,H?O? oxidation,D3,N1,0.7,0.3,Medium,2,,,,,,,
C-HO-D3-N1-R70-30-ML-G01,Curdlan,H?O? oxidation,D3,N1,0.7,0.3,Low,0.1,,,,,,,
C-HO-D3-N1-R70-30-ML-G08,Curdlan,H?O? oxidation,D3,N1,0.7,0.3,Low,0.8,,,,,,,
C-HO-D3-N1-R70-30-ML-G20,Curdlan,H?O? oxidation,D3,N1,0.7,0.3,Low,2,,,,,,,
C-HO-D3-N1-R70-30-MU-G01,Curdlan,H?O? oxidation,D3,N1,0.7,0.3,Unspecified,0.1,,,,,,,
C-HO-D3-N1-R70-30-MU-G08,Curdlan,H?O? oxidation,D3,N1,0.7,0.3,Unspecified,0.8,,,,,,,
C-HO-D3-N1-R70-30-MU-G20,Curdlan,H?O? oxidation,D3,N1,0.7,0.3,Unspecified,2,,,,,,,
C-HO-D3-N1-R50-50-MH-G01,Curdlan,H?O? oxidation,D3,N1,0.5,0.5,High,0.1,,,,,,,
C-HO-D3-N1-R50-50-MH-G08,Curdlan,H?O? oxidation,D3,N1,0.5,0.5,High,0.8,,,,,,,
C-HO-D3-N1-R50-50-MH-G20,Curdlan,H?O? oxidation,D3,N1,0.5,0.5,High,2,,,,,,,
C-HO-D3-N1-R50-50-MM-G01,Curdlan,H?O? oxidation,D3,N1,0.5,0.5,Medium,0.1,,,,,,,
C-HO-D3-N1-R50-50-MM-G08,Curdlan,H?O? oxidation,D3,N1,0.5,0.5,Medium,0.8,,,,,,,
C-HO-D3-N1-R50-50-MM-G20,Curdlan,H?O? oxidation,D3,N1,0.5,0.5,Medium,2,,,,,,,
C-HO-D3-N1-R50-50-ML-G01,Curdlan,H?O? oxidation,D3,N1,0.5,0.5,Low,0.1,,,,,,,
C-HO-D3-N1-R50-50-ML-G08,Curdlan,H?O? oxidation,D3,N1,0.5,0.5,Low,0.8,,,,,,,
C-HO-D3-N1-R50-50-ML-G20,Curdlan,H?O? oxidation,D3,N1,0.5,0.5,Low,2,,,,,,,
C-HO-D3-N1-R50-50-MU-G01,Curdlan,H?O? oxidation,D3,N1,0.5,0.5,Unspecified,0.1,,,,,,,
C-HO-D3-N1-R50-50-MU-G08,Curdlan,H?O? oxidation,D3,N1,0.5,0.5,Unspecified,0.8,,,,,,,
C-HO-D3-N1-R50-50-MU-G20,Curdlan,H?O? oxidation,D3,N1,0.5,0.5,Unspecified,2,,,,,,,
C-HO-D3-N2-R90-10-MH-G01,Curdlan,H?O? oxidation,D3,N2,0.9,0.1,High,0.1,,,,,,,
C-HO-D3-N2-R90-10-MH-G08,Curdlan,H?O? oxidation,D3,N2,0.9,0.1,High,0.8,,,,,,,
C-HO-D3-N2-R90-10-MH-G20,Curdlan,H?O? oxidation,D3,N2,0.9,0.1,High,2,,,,,,,
C-HO-D3-N2-R90-10-MM-G01,Curdlan,H?O? oxidation,D3,N2,0.9,0.1,Medium,0.1,,,,,,,
C-HO-D3-N2-R90-10-MM-G08,Curdlan,H?O? oxidation,D3,N2,0.9,0.1,Medium,0.8,,,,,,,
C-HO-D3-N2-R90-10-MM-G20,Curdlan,H?O? oxidation,D3,N2,0.9,0.1,Medium,2,,,,,,,
C-HO-D3-N2-R90-10-ML-G01,Curdlan,H?O? oxidation,D3,N2,0.9,0.1,Low,0.1,,,,,,,
C-HO-D3-N2-R90-10-ML-G08,Curdlan,H?O? oxidation,D3,N2,0.9,0.1,Low,0.8,,,,,,,
C-HO-D3-N2-R90-10-ML-G20,Curdlan,H?O? oxidation,D3,N2,0.9,0.1,Low,2,,,,,,,
C-HO-D3-N2-R90-10-MU-G01,Curdlan,H?O? oxidation,D3,N2,0.9,0.1,Unspecified,0.1,,,,,,,
C-HO-D3-N2-R90-10-MU-G08,Curdlan,H?O? oxidation,D3,N2,0.9,0.1,Unspecified,0.8,,,,,,,
C-HO-D3-N2-R90-10-MU-G20,Curdlan,H?O? oxidation,D3,N2,0.9,0.1,Unspecified,2,,,,,,,
C-HO-D3-N2-R70-30-MH-G01,Curdlan,H?O? oxidation,D3,N2,0.7,0.3,High,0.1,,,,,,,
C-HO-D3-N2-R70-30-MH-G08,Curdlan,H?O? oxidation,D3,N2,0.7,0.3,High,0.8,,,,,,,
C-HO-D3-N2-R70-30-MH-G20,Curdlan,H?O? oxidation,D3,N2,0.7,0.3,High,2,,,,,,,
C-HO-D3-N2-R70-30-MM-G01,Curdlan,H?O? oxidation,D3,N2,0.7,0.3,Medium,0.1,,,,,,,
C-HO-D3-N2-R70-30-MM-G08,Curdlan,H?O? oxidation,D3,N2,0.7,0.3,Medium,0.8,,,,,,,
C-HO-D3-N2-R70-30-MM-G20,Curdlan,H?O? oxidation,D3,N2,0.7,0.3,Medium,2,,,,,,,
C-HO-D3-N2-R70-30-ML-G01,Curdlan,H?O? oxidation,D3,N2,0.7,0.3,Low,0.1,,,,,,,
C-HO-D3-N2-R70-30-ML-G08,Curdlan,H?O? oxidation,D3,N2,0.7,0.3,Low,0.8,,,,,,,
C-HO-D3-N2-R70-30-ML-G20,Curdlan,H?O? oxidation,D3,N2,0.7,0.3,Low,2,,,,,,,
C-HO-D3-N2-R70-30-MU-G01,Curdlan,H?O? oxidation,D3,N2,0.7,0.3,Unspecified,0.1,,,,,,,
C-HO-D3-N2-R70-30-MU-G08,Curdlan,H?O? oxidation,D3,N2,0.7,0.3,Unspecified,0.8,,,,,,,
C-HO-D3-N2-R70-30-MU-G20,Curdlan,H?O? oxidation,D3,N2,0.7,0.3,Unspecified,2,,,,,,,
C-HO-D3-N2-R50-50-MH-G01,Curdlan,H?O? oxidation,D3,N2,0.5,0.5,High,0.1,,,,,,,
C-HO-D3-N2-R50-50-MH-G08,Curdlan,H?O? oxidation,D3,N2,0.5,0.5,High,0.8,,,,,,,
C-HO-D3-N2-R50-50-MH-G20,Curdlan,H?O? oxidation,D3,N2,0.5,0.5,High,2,,,,,,,
C-HO-D3-N2-R50-50-MM-G01,Curdlan,H?O? oxidation,D3,N2,0.5,0.5,Medium,0.1,,,,,,,
C-HO-D3-N2-R50-50-MM-G08,Curdlan,H?O? oxidation,D3,N2,0.5,0.5,Medium,0.8,,,,,,,
C-HO-D3-N2-R50-50-MM-G20,Curdlan,H?O? oxidation,D3,N2,0.5,0.5,Medium,2,,,,,,,
C-HO-D3-N2-R50-50-ML-G01,Curdlan,H?O? oxidation,D3,N2,0.5,0.5,Low,0.1,,,,,,,
C-HO-D3-N2-R50-50-ML-G08,Curdlan,H?O? oxidation,D3,N2,0.5,0.5,Low,0.8,,,,,,,
C-HO-D3-N2-R50-50-ML-G20,Curdlan,H?O? oxidation,D3,N2,0.5,0.5,Low,2,,,,,,,
C-HO-D3-N2-R50-50-MU-G01,Curdlan,H?O? oxidation,D3,N2,0.5,0.5,Unspecified,0.1,,,,,,,
C-HO-D3-N2-R50-50-MU-G08,Curdlan,H?O? oxidation,D3,N2,0.5,0.5,Unspecified,0.8,,,,,,,
C-HO-D3-N2-R50-50-MU-G20,Curdlan,H?O? oxidation,D3,N2,0.5,0.5,Unspecified,2,,,,,,,
C-HO-D3-N3-R90-10-MH-G01,Curdlan,H?O? oxidation,D3,N3,0.9,0.1,High,0.1,,,,,,,
C-HO-D3-N3-R90-10-MH-G08,Curdlan,H?O? oxidation,D3,N3,0.9,0.1,High,0.8,,,,,,,
C-HO-D3-N3-R90-10-MH-G20,Curdlan,H?O? oxidation,D3,N3,0.9,0.1,High,2,,,,,,,
C-HO-D3-N3-R90-10-MM-G01,Curdlan,H?O? oxidation,D3,N3,0.9,0.1,Medium,0.1,,,,,,,
C-HO-D3-N3-R90-10-MM-G08,Curdlan,H?O? oxidation,D3,N3,0.9,0.1,Medium,0.8,,,,,,,
C-HO-D3-N3-R90-10-MM-G20,Curdlan,H?O? oxidation,D3,N3,0.9,0.1,Medium,2,,,,,,,
C-HO-D3-N3-R90-10-ML-G01,Curdlan,H?O? oxidation,D3,N3,0.9,0.1,Low,0.1,,,,,,,
C-HO-D3-N3-R90-10-ML-G08,Curdlan,H?O? oxidation,D3,N3,0.9,0.1,Low,0.8,,,,,,,
C-HO-D3-N3-R90-10-ML-G20,Curdlan,H?O? oxidation,D3,N3,0.9,0.1,Low,2,,,,,,,
C-HO-D3-N3-R90-10-MU-G01,Curdlan,H?O? oxidation,D3,N3,0.9,0.1,Unspecified,0.1,,,,,,,
C-HO-D3-N3-R90-10-MU-G08,Curdlan,H?O? oxidation,D3,N3,0.9,0.1,Unspecified,0.8,,,,,,,
C-HO-D3-N3-R90-10-MU-G20,Curdlan,H?O? oxidation,D3,N3,0.9,0.1,Unspecified,2,,,,,,,
C-HO-D3-N3-R70-30-MH-G01,Curdlan,H?O? oxidation,D3,N3,0.7,0.3,High,0.1,,,,,,,
C-HO-D3-N3-R70-30-MH-G08,Curdlan,H?O? oxidation,D3,N3,0.7,0.3,High,0.8,,,,,,,
C-HO-D3-N3-R70-30-MH-G20,Curdlan,H?O? oxidation,D3,N3,0.7,0.3,High,2,,,,,,,
C-HO-D3-N3-R70-30-MM-G01,Curdlan,H?O? oxidation,D3,N3,0.7,0.3,Medium,0.1,,,,,,,
C-HO-D3-N3-R70-30-MM-G08,Curdlan,H?O? oxidation,D3,N3,0.7,0.3,Medium,0.8,,,,,,,
C-HO-D3-N3-R70-30-MM-G20,Curdlan,H?O? oxidation,D3,N3,0.7,0.3,Medium,2,,,,,,,
C-HO-D3-N3-R70-30-ML-G01,Curdlan,H?O? oxidation,D3,N3,0.7,0.3,Low,0.1,,,,,,,
C-HO-D3-N3-R70-30-ML-G08,Curdlan,H?O? oxidation,D3,N3,0.7,0.3,Low,0.8,,,,,,,
C-HO-D3-N3-R70-30-ML-G20,Curdlan,H?O? oxidation,D3,N3,0.7,0.3,Low,2,,,,,,,
C-HO-D3-N3-R70-30-MU-G01,Curdlan,H?O? oxidation,D3,N3,0.7,0.3,Unspecified,0.1,,,,,,,
C-HO-D3-N3-R70-30-MU-G08,Curdlan,H?O? oxidation,D3,N3,0.7,0.3,Unspecified,0.8,,,,,,,
C-HO-D3-N3-R70-30-MU-G20,Curdlan,H?O? oxidation,D3,N3,0.7,0.3,Unspecified,2,,,,,,,
C-HO-D3-N3-R50-50-MH-G01,Curdlan,H?O? oxidation,D3,N3,0.5,0.5,High,0.1,,,,,,,
C-HO-D3-N3-R50-50-MH-G08,Curdlan,H?O? oxidation,D3,N3,0.5,0.5,High,0.8,,,,,,,
C-HO-D3-N3-R50-50-MH-G20,Curdlan,H?O? oxidation,D3,N3,0.5,0.5,High,2,,,,,,,
C-HO-D3-N3-R50-50-MM-G01,Curdlan,H?O? oxidation,D3,N3,0.5,0.5,Medium,0.1,,,,,,,
C-HO-D3-N3-R50-50-MM-G08,Curdlan,H?O? oxidation,D3,N3,0.5,0.5,Medium,0.8,,,,,,,
C-HO-D3-N3-R50-50-MM-G20,Curdlan,H?O? oxidation,D3,N3,0.5,0.5,Medium,2,,,,,,,
C-HO-D3-N3-R50-50-ML-G01,Curdlan,H?O? oxidation,D3,N3,0.5,0.5,Low,0.1,,,,,,,
C-HO-D3-N3-R50-50-ML-G08,Curdlan,H?O? oxidation,D3,N3,0.5,0.5,Low,0.8,,,,,,,
C-HO-D3-N3-R50-50-ML-G20,Curdlan,H?O? oxidation,D3,N3,0.5,0.5,Low,2,,,,,,,
C-HO-D3-N3-R50-50-MU-G01,Curdlan,H?O? oxidation,D3,N3,0.5,0.5,Unspecified,0.1,,,,,,,
C-HO-D3-N3-R50-50-MU-G08,Curdlan,H?O? oxidation,D3,N3,0.5,0.5,Unspecified,0.8,,,,,,,
C-HO-D3-N3-R50-50-MU-G20,Curdlan,H?O? oxidation,D3,N3,0.5,0.5,Unspecified,2,,,,,,,
C-HO-D3-N4-R90-10-MH-G01,Curdlan,H?O? oxidation,D3,N4,0.9,0.1,High,0.1,,,,,,,
C-HO-D3-N4-R90-10-MH-G08,Curdlan,H?O? oxidation,D3,N4,0.9,0.1,High,0.8,,,,,,,
C-HO-D3-N4-R90-10-MH-G20,Curdlan,H?O? oxidation,D3,N4,0.9,0.1,High,2,,,,,,,
C-HO-D3-N4-R90-10-MM-G01,Curdlan,H?O? oxidation,D3,N4,0.9,0.1,Medium,0.1,,,,,,,
C-HO-D3-N4-R90-10-MM-G08,Curdlan,H?O? oxidation,D3,N4,0.9,0.1,Medium,0.8,,,,,,,
C-HO-D3-N4-R90-10-MM-G20,Curdlan,H?O? oxidation,D3,N4,0.9,0.1,Medium,2,,,,,,,
C-HO-D3-N4-R90-10-ML-G01,Curdlan,H?O? oxidation,D3,N4,0.9,0.1,Low,0.1,,,,,,,
C-HO-D3-N4-R90-10-ML-G08,Curdlan,H?O? oxidation,D3,N4,0.9,0.1,Low,0.8,,,,,,,
C-HO-D3-N4-R90-10-ML-G20,Curdlan,H?O? oxidation,D3,N4,0.9,0.1,Low,2,,,,,,,
C-HO-D3-N4-R90-10-MU-G01,Curdlan,H?O? oxidation,D3,N4,0.9,0.1,Unspecified,0.1,,,,,,,
C-HO-D3-N4-R90-10-MU-G08,Curdlan,H?O? oxidation,D3,N4,0.9,0.1,Unspecified,0.8,,,,,,,
C-HO-D3-N4-R90-10-MU-G20,Curdlan,H?O? oxidation,D3,N4,0.9,0.1,Unspecified,2,,,,,,,
C-HO-D3-N4-R70-30-MH-G01,Curdlan,H?O? oxidation,D3,N4,0.7,0.3,High,0.1,,,,,,,
C-HO-D3-N4-R70-30-MH-G08,Curdlan,H?O? oxidation,D3,N4,0.7,0.3,High,0.8,,,,,,,
C-HO-D3-N4-R70-30-MH-G20,Curdlan,H?O? oxidation,D3,N4,0.7,0.3,High,2,,,,,,,
C-HO-D3-N4-R70-30-MM-G01,Curdlan,H?O? oxidation,D3,N4,0.7,0.3,Medium,0.1,,,,,,,
C-HO-D3-N4-R70-30-MM-G08,Curdlan,H?O? oxidation,D3,N4,0.7,0.3,Medium,0.8,,,,,,,
C-HO-D3-N4-R70-30-MM-G20,Curdlan,H?O? oxidation,D3,N4,0.7,0.3,Medium,2,,,,,,,
C-HO-D3-N4-R70-30-ML-G01,Curdlan,H?O? oxidation,D3,N4,0.7,0.3,Low,0.1,,,,,,,
C-HO-D3-N4-R70-30-ML-G08,Curdlan,H?O? oxidation,D3,N4,0.7,0.3,Low,0.8,,,,,,,
C-HO-D3-N4-R70-30-ML-G20,Curdlan,H?O? oxidation,D3,N4,0.7,0.3,Low,2,,,,,,,
C-HO-D3-N4-R70-30-MU-G01,Curdlan,H?O? oxidation,D3,N4,0.7,0.3,Unspecified,0.1,,,,,,,
C-HO-D3-N4-R70-30-MU-G08,Curdlan,H?O? oxidation,D3,N4,0.7,0.3,Unspecified,0.8,,,,,,,
C-HO-D3-N4-R70-30-MU-G20,Curdlan,H?O? oxidation,D3,N4,0.7,0.3,Unspecified,2,,,,,,,
C-HO-D3-N4-R50-50-MH-G01,Curdlan,H?O? oxidation,D3,N4,0.5,0.5,High,0.1,,,,,,,
C-HO-D3-N4-R50-50-MH-G08,Curdlan,H?O? oxidation,D3,N4,0.5,0.5,High,0.8,,,,,,,
C-HO-D3-N4-R50-50-MH-G20,Curdlan,H?O? oxidation,D3,N4,0.5,0.5,High,2,,,,,,,
C-HO-D3-N4-R50-50-MM-G01,Curdlan,H?O? oxidation,D3,N4,0.5,0.5,Medium,0.1,,,,,,,
C-HO-D3-N4-R50-50-MM-G08,Curdlan,H?O? oxidation,D3,N4,0.5,0.5,Medium,0.8,,,,,,,
C-HO-D3-N4-R50-50-MM-G20,Curdlan,H?O? oxidation,D3,N4,0.5,0.5,Medium,2,,,,,,,
C-HO-D3-N4-R50-50-ML-G01,Curdlan,H?O? oxidation,D3,N4,0.5,0.5,Low,0.1,,,,,,,
C-HO-D3-N4-R50-50-ML-G08,Curdlan,H?O? oxidation,D3,N4,0.5,0.5,Low,0.8,,,,,,,
C-HO-D3-N4-R50-50-ML-G20,Curdlan,H?O? oxidation,D3,N4,0.5,0.5,Low,2,,,,,,,
C-HO-D3-N4-R50-50-MU-G01,Curdlan,H?O? oxidation,D3,N4,0.5,0.5,Unspecified,0.1,,,,,,,
C-HO-D3-N4-R50-50-MU-G08,Curdlan,H?O? oxidation,D3,N4,0.5,0.5,Unspecified,0.8,,,,,,,
C-HO-D3-N4-R50-50-MU-G20,Curdlan,H?O? oxidation,D3,N4,0.5,0.5,Unspecified,2,,,,,,,
C-HO-D3-N5-R90-10-MH-G01,Curdlan,H?O? oxidation,D3,N5,0.9,0.1,High,0.1,,,,,,,
C-HO-D3-N5-R90-10-MH-G08,Curdlan,H?O? oxidation,D3,N5,0.9,0.1,High,0.8,,,,,,,
C-HO-D3-N5-R90-10-MH-G20,Curdlan,H?O? oxidation,D3,N5,0.9,0.1,High,2,,,,,,,
C-HO-D3-N5-R90-10-MM-G01,Curdlan,H?O? oxidation,D3,N5,0.9,0.1,Medium,0.1,,,,,,,
C-HO-D3-N5-R90-10-MM-G08,Curdlan,H?O? oxidation,D3,N5,0.9,0.1,Medium,0.8,,,,,,,
C-HO-D3-N5-R90-10-MM-G20,Curdlan,H?O? oxidation,D3,N5,0.9,0.1,Medium,2,,,,,,,
C-HO-D3-N5-R90-10-ML-G01,Curdlan,H?O? oxidation,D3,N5,0.9,0.1,Low,0.1,,,,,,,
C-HO-D3-N5-R90-10-ML-G08,Curdlan,H?O? oxidation,D3,N5,0.9,0.1,Low,0.8,,,,,,,
C-HO-D3-N5-R90-10-ML-G20,Curdlan,H?O? oxidation,D3,N5,0.9,0.1,Low,2,,,,,,,
C-HO-D3-N5-R90-10-MU-G01,Curdlan,H?O? oxidation,D3,N5,0.9,0.1,Unspecified,0.1,,,,,,,
C-HO-D3-N5-R90-10-MU-G08,Curdlan,H?O? oxidation,D3,N5,0.9,0.1,Unspecified,0.8,,,,,,,
C-HO-D3-N5-R90-10-MU-G20,Curdlan,H?O? oxidation,D3,N5,0.9,0.1,Unspecified,2,,,,,,,
C-HO-D3-N5-R70-30-MH-G01,Curdlan,H?O? oxidation,D3,N5,0.7,0.3,High,0.1,,,,,,,
C-HO-D3-N5-R70-30-MH-G08,Curdlan,H?O? oxidation,D3,N5,0.7,0.3,High,0.8,,,,,,,
C-HO-D3-N5-R70-30-MH-G20,Curdlan,H?O? oxidation,D3,N5,0.7,0.3,High,2,,,,,,,
C-HO-D3-N5-R70-30-MM-G01,Curdlan,H?O? oxidation,D3,N5,0.7,0.3,Medium,0.1,,,,,,,
C-HO-D3-N5-R70-30-MM-G08,Curdlan,H?O? oxidation,D3,N5,0.7,0.3,Medium,0.8,,,,,,,
C-HO-D3-N5-R70-30-MM-G20,Curdlan,H?O? oxidation,D3,N5,0.7,0.3,Medium,2,,,,,,,
C-HO-D3-N5-R70-30-ML-G01,Curdlan,H?O? oxidation,D3,N5,0.7,0.3,Low,0.1,,,,,,,
C-HO-D3-N5-R70-30-ML-G08,Curdlan,H?O? oxidation,D3,N5,0.7,0.3,Low,0.8,,,,,,,
C-HO-D3-N5-R70-30-ML-G20,Curdlan,H?O? oxidation,D3,N5,0.7,0.3,Low,2,,,,,,,
C-HO-D3-N5-R70-30-MU-G01,Curdlan,H?O? oxidation,D3,N5,0.7,0.3,Unspecified,0.1,,,,,,,
C-HO-D3-N5-R70-30-MU-G08,Curdlan,H?O? oxidation,D3,N5,0.7,0.3,Unspecified,0.8,,,,,,,
C-HO-D3-N5-R70-30-MU-G20,Curdlan,H?O? oxidation,D3,N5,0.7,0.3,Unspecified,2,,,,,,,
C-HO-D3-N5-R50-50-MH-G01,Curdlan,H?O? oxidation,D3,N5,0.5,0.5,High,0.1,,,,,,,
C-HO-D3-N5-R50-50-MH-G08,Curdlan,H?O? oxidation,D3,N5,0.5,0.5,High,0.8,,,,,,,
C-HO-D3-N5-R50-50-MH-G20,Curdlan,H?O? oxidation,D3,N5,0.5,0.5,High,2,,,,,,,
C-HO-D3-N5-R50-50-MM-G01,Curdlan,H?O? oxidation,D3,N5,0.5,0.5,Medium,0.1,,,,,,,
C-HO-D3-N5-R50-50-MM-G08,Curdlan,H?O? oxidation,D3,N5,0.5,0.5,Medium,0.8,,,,,,,
C-HO-D3-N5-R50-50-MM-G20,Curdlan,H?O? oxidation,D3,N5,0.5,0.5,Medium,2,,,,,,,
C-HO-D3-N5-R50-50-ML-G01,Curdlan,H?O? oxidation,D3,N5,0.5,0.5,Low,0.1,,,,,,,
C-HO-D3-N5-R50-50-ML-G08,Curdlan,H?O? oxidation,D3,N5,0.5,0.5,Low,0.8,,,,,,,
C-HO-D3-N5-R50-50-ML-G20,Curdlan,H?O? oxidation,D3,N5,0.5,0.5,Low,2,,,,,,,
C-HO-D3-N5-R50-50-MU-G01,Curdlan,H?O? oxidation,D3,N5,0.5,0.5,Unspecified,0.1,,,,,,,
C-HO-D3-N5-R50-50-MU-G08,Curdlan,H?O? oxidation,D3,N5,0.5,0.5,Unspecified,0.8,,,,,,,
C-HO-D3-N5-R50-50-MU-G20,Curdlan,H?O? oxidation,D3,N5,0.5,0.5,Unspecified,2,,,,,,,
C-HO-D3-N6-R90-10-MH-G01,Curdlan,H?O? oxidation,D3,N6,0.9,0.1,High,0.1,,,,,,,
C-HO-D3-N6-R90-10-MH-G08,Curdlan,H?O? oxidation,D3,N6,0.9,0.1,High,0.8,,,,,,,
C-HO-D3-N6-R90-10-MH-G20,Curdlan,H?O? oxidation,D3,N6,0.9,0.1,High,2,,,,,,,
C-HO-D3-N6-R90-10-MM-G01,Curdlan,H?O? oxidation,D3,N6,0.9,0.1,Medium,0.1,,,,,,,
C-HO-D3-N6-R90-10-MM-G08,Curdlan,H?O? oxidation,D3,N6,0.9,0.1,Medium,0.8,,,,,,,
C-HO-D3-N6-R90-10-MM-G20,Curdlan,H?O? oxidation,D3,N6,0.9,0.1,Medium,2,,,,,,,
C-HO-D3-N6-R90-10-ML-G01,Curdlan,H?O? oxidation,D3,N6,0.9,0.1,Low,0.1,,,,,,,
C-HO-D3-N6-R90-10-ML-G08,Curdlan,H?O? oxidation,D3,N6,0.9,0.1,Low,0.8,,,,,,,
C-HO-D3-N6-R90-10-ML-G20,Curdlan,H?O? oxidation,D3,N6,0.9,0.1,Low,2,,,,,,,
C-HO-D3-N6-R90-10-MU-G01,Curdlan,H?O? oxidation,D3,N6,0.9,0.1,Unspecified,0.1,,,,,,,
C-HO-D3-N6-R90-10-MU-G08,Curdlan,H?O? oxidation,D3,N6,0.9,0.1,Unspecified,0.8,,,,,,,
C-HO-D3-N6-R90-10-MU-G20,Curdlan,H?O? oxidation,D3,N6,0.9,0.1,Unspecified,2,,,,,,,
C-HO-D3-N6-R70-30-MH-G01,Curdlan,H?O? oxidation,D3,N6,0.7,0.3,High,0.1,,,,,,,
C-HO-D3-N6-R70-30-MH-G08,Curdlan,H?O? oxidation,D3,N6,0.7,0.3,High,0.8,,,,,,,
C-HO-D3-N6-R70-30-MH-G20,Curdlan,H?O? oxidation,D3,N6,0.7,0.3,High,2,,,,,,,
C-HO-D3-N6-R70-30-MM-G01,Curdlan,H?O? oxidation,D3,N6,0.7,0.3,Medium,0.1,,,,,,,
C-HO-D3-N6-R70-30-MM-G08,Curdlan,H?O? oxidation,D3,N6,0.7,0.3,Medium,0.8,,,,,,,
C-HO-D3-N6-R70-30-MM-G20,Curdlan,H?O? oxidation,D3,N6,0.7,0.3,Medium,2,,,,,,,
C-HO-D3-N6-R70-30-ML-G01,Curdlan,H?O? oxidation,D3,N6,0.7,0.3,Low,0.1,,,,,,,
C-HO-D3-N6-R70-30-ML-G08,Curdlan,H?O? oxidation,D3,N6,0.7,0.3,Low,0.8,,,,,,,
C-HO-D3-N6-R70-30-ML-G20,Curdlan,H?O? oxidation,D3,N6,0.7,0.3,Low,2,,,,,,,
C-HO-D3-N6-R70-30-MU-G01,Curdlan,H?O? oxidation,D3,N6,0.7,0.3,Unspecified,0.1,,,,,,,
C-HO-D3-N6-R70-30-MU-G08,Curdlan,H?O? oxidation,D3,N6,0.7,0.3,Unspecified,0.8,,,,,,,
C-HO-D3-N6-R70-30-MU-G20,Curdlan,H?O? oxidation,D3,N6,0.7,0.3,Unspecified,2,,,,,,,
C-HO-D3-N6-R50-50-MH-G01,Curdlan,H?O? oxidation,D3,N6,0.5,0.5,High,0.1,,,,,,,
C-HO-D3-N6-R50-50-MH-G08,Curdlan,H?O? oxidation,D3,N6,0.5,0.5,High,0.8,,,,,,,
C-HO-D3-N6-R50-50-MH-G20,Curdlan,H?O? oxidation,D3,N6,0.5,0.5,High,2,,,,,,,
C-HO-D3-N6-R50-50-MM-G01,Curdlan,H?O? oxidation,D3,N6,0.5,0.5,Medium,0.1,,,,,,,
C-HO-D3-N6-R50-50-MM-G08,Curdlan,H?O? oxidation,D3,N6,0.5,0.5,Medium,0.8,,,,,,,
C-HO-D3-N6-R50-50-MM-G20,Curdlan,H?O? oxidation,D3,N6,0.5,0.5,Medium,2,,,,,,,
C-HO-D3-N6-R50-50-ML-G01,Curdlan,H?O? oxidation,D3,N6,0.5,0.5,Low,0.1,,,,,,,
C-HO-D3-N6-R50-50-ML-G08,Curdlan,H?O? oxidation,D3,N6,0.5,0.5,Low,0.8,,,,,,,
C-HO-D3-N6-R50-50-ML-G20,Curdlan,H?O? oxidation,D3,N6,0.5,0.5,Low,2,,,,,,,
C-HO-D3-N6-R50-50-MU-G01,Curdlan,H?O? oxidation,D3,N6,0.5,0.5,Unspecified,0.1,,,,,,,
C-HO-D3-N6-R50-50-MU-G08,Curdlan,H?O? oxidation,D3,N6,0.5,0.5,Unspecified,0.8,,,,,,,
C-HO-D3-N6-R50-50-MU-G20,Curdlan,H?O? oxidation,D3,N6,0.5,0.5,Unspecified,2,,,,,,,
